YEAR_,Latitude,Longitude
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.49,-122.63
9/27/2020 12:00:00 AM,38.52,-122.65
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.49,-122.63
9/27/2020 12:00:00 AM,38.44,-122.6
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.52,-122.61
9/27/2020 12:00:00 AM,38.52,-122.61
9/27/2020 12:00:00 AM,38.52,-122.61
9/27/2020 12:00:00 AM,38.52,-122.61
9/27/2020 12:00:00 AM,38.52,-122.61
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.5,-122.66
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.51,-122.67
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.51,-122.67
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.5,-122.55
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.56,-122.47
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.56,-122.47
9/27/2020 12:00:00 AM,38.56,-122.47
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.56,-122.46
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.56,-122.46
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.52,-122.5
9/27/2020 12:00:00 AM,38.56,-122.46
9/27/2020 12:00:00 AM,38.57,-122.47
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.57,-122.47
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.5,-122.54
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.5,-122.54
9/27/2020 12:00:00 AM,38.5,-122.54
9/27/2020 12:00:00 AM,38.5,-122.54
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.51,-122.49
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.51,-122.49
9/27/2020 12:00:00 AM,38.51,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.49,-122.63
9/27/2020 12:00:00 AM,38.48,-122.63
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.57,-122.5
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.5,-122.55
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.57,-122.5
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.5
9/27/2020 12:00:00 AM,38.55,-122.59
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.57,-122.5
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.53,-122.54
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.49,-122.63
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.57,-122.5
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.53,-122.58
9/27/2020 12:00:00 AM,38.53,-122.58
9/27/2020 12:00:00 AM,38.53,-122.58
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.53,-122.58
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.57,-122.49
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.51,-122.51
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.5,-122.65
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.51,-122.65
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.53,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.56,-122.5
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.49,-122.54
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.51,-122.5
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.56,-122.49
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.52,-122.59
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.49
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.51,-122.51
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.57,-122.46
9/27/2020 12:00:00 AM,38.58,-122.46
9/27/2020 12:00:00 AM,38.49,-122.53
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.53,-122.54
9/27/2020 12:00:00 AM,38.56,-122.48
9/27/2020 12:00:00 AM,38.53,-122.54
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.57
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.58
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.51,-122.59
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.52,-122.65
9/27/2020 12:00:00 AM,38.52,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.65
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.55,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.53
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.53,-122.53
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.51,-122.52
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.61,-122.58
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.52,-122.52
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.58,-122.46
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.46
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.61,-122.58
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.53
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.48,-122.66
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.48,-122.53
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.6,-122.59
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.48,-122.53
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.49,-122.66
9/27/2020 12:00:00 AM,38.53,-122.51
9/27/2020 12:00:00 AM,38.51,-122.54
9/27/2020 12:00:00 AM,38.49,-122.66
9/27/2020 12:00:00 AM,38.51,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.49,-122.66
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.59,-122.47
9/27/2020 12:00:00 AM,38.59,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.58,-122.47
9/27/2020 12:00:00 AM,38.59,-122.48
9/27/2020 12:00:00 AM,38.59,-122.47
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.52
9/27/2020 12:00:00 AM,38.52,-122.57
9/27/2020 12:00:00 AM,38.52,-122.56
9/27/2020 12:00:00 AM,38.52,-122.56
9/27/2020 12:00:00 AM,38.52,-122.57
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.52
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.66
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.56
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.59,-122.47
9/27/2020 12:00:00 AM,38.53,-122.52
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.55
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.6,-122.58
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.52
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.52,-122.54
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.52
9/27/2020 12:00:00 AM,38.5,-122.5
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.56
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.52,-122.51
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.53,-122.51
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.54,-122.48
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.5,-122.49
9/27/2020 12:00:00 AM,38.59,-122.47
9/27/2020 12:00:00 AM,38.6,-122.48
9/27/2020 12:00:00 AM,38.6,-122.48
9/27/2020 12:00:00 AM,38.53,-122.66
9/27/2020 12:00:00 AM,38.53,-122.66
9/27/2020 12:00:00 AM,38.52,-122.6
9/27/2020 12:00:00 AM,38.51,-122.6
9/27/2020 12:00:00 AM,38.48,-122.64
9/27/2020 12:00:00 AM,38.53,-122.66
9/27/2020 12:00:00 AM,38.53,-122.56
9/27/2020 12:00:00 AM,38.52,-122.56
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.52,-122.58
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
9/27/2020 12:00:00 AM,38.53,-122.65
